,GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
29,201710233,2017-09-17T13:00:00,1,2017,2,TB,CHI,HOME,29,7,36,Raymond James Stadium,Grass,150,130,21,72.5,-11.5,10,16,0,3,0,54,18,33:11:00,36,16,21,8,110,513,12.5,8,56,193,9.2,3,51,30,320,3,0,10.4,17.8,95.7,143.9,25,13,87.8,0,0,0,14,5,0,0,142,11,56,3,3,5,16,13,13,0,8,241,80.3,3,11,8,0,0,0,7,0,43,81,26:49:00,31,3,26,5,102,511,13.6,3,26,33,3.3,0,74,51,478,3,5,10.5,15.5,113.5,124,23,12,82.4,5,0,0,8,3,0,0,16,13,97,5,5,3,18,16,11,0,8,277,92.3,11,3,-5,65.9,0,5,11,-2,82.4,28.7,6.1,54.9,0,-3,-7,3,19.4,30,6,16,14,11,0,0,8,5,0,0,0,0,0,8,8,0,3,28,0,0,5,114,5,5,5,0,0,3,3,0,0,0,0,0,0,0,0,5,16,5,71,0,0,77,15,3,0,14,5,5,0,0,3,0,0,28,0,0,0,0,0,0,0,81,23,5,0,5,3,3,0,0,0,0,0,16,0,36,0,0,0,0,0,TRUE,Buccaneers,Sunday,54,76,990000182,0,0,33,6,2017-09-17T00:00:00,2017-09-17T13:00:00,16332,33,6,16332
30,201710215,2017-09-17T13:00:00,1,2017,2,TEN,JAX,AWAY,37,16,53,EverBank Field,Artificial,138,115,15,68.4,-2.5,3,3,17,14,0,49,76,30:46:00,35,20,15,0,105,643,10.1,11,59,295,13.6,8,44,25,348,3,3,12.9,23.2,91.6,128.3,21,16,76.1,0,0,0,11,8,0,0,107,12,115,0,0,3,11,16,11,0,8,206,68.7,3,8,5,3,0,0,13,0,48,23,29:14:00,33,16,21,3,101,511,13.9,5,41,163,10.9,3,56,33,348,3,5,10.2,17.5,96.9,102.6,21,16,76.1,0,0,0,5,5,0,0,16,16,163,3,3,5,20,5,8,0,14,405,81.1,8,3,-3,123.6,0,11,3,3,26.4,27.5,3.6,164.8,0,-7,-2,-2,13.7,11.7,15.2,12,14,8,0,0,11,11,0,0,0,0,0,8,8,0,5,91,5,36,5,16,11,8,5,0,0,3,3,0,5,0,0,0,3,3,0,3,11,11,145,3,5,61,20,5,0,16,5,3,0,0,0,0,0,76,0,36,0,0,0,0,0,69,16,3,0,8,0,0,0,0,0,0,0,11,0,46,0,0,0,0,0,TRUE,Titans,Sunday,46,59,990000175,0,0,34,15,2017-09-17T00:00:00,2017-09-17T13:00:00,16328,34,15,16328
31,201710232,2017-09-17T16:25:00,1,2017,2,WAS,LAR,AWAY,27,20,47,Los Angeles Memorial Coliseum,Grass,109,96,5,76.6,8.1,3,17,0,7,0,59,31,36:19:00,35,13,20,3,112,634,15.5,8,64,377,16,5,44,30,257,3,0,15.8,14.3,109.9,155,21,14,63.4,0,0,0,11,5,0,0,38,11,41,0,0,5,38,14,8,0,11,336,84,0,5,5,0,10,7,3,0,38,68,23:41,23,11,15,3,81,547,11.2,5,36,160,11.9,3,41,25,387,3,3,15.5,25.9,98.9,144.9,20,14,68.7,3,3,164.8,11,5,0,0,40,12,124,3,3,5,20,14,14,0,11,300,75,5,0,-3,82.4,0,0,-3,0,22.4,30.5,6.9,82.4,0,0,5,0,21.1,28.3,12.2,16,11,8,0,0,8,8,0,0,0,0,0,8,5,0,5,21,3,26,3,16,14,11,11,0,0,5,5,0,0,0,0,0,5,5,0,11,40,8,97,0,0,58,13,5,0,3,8,3,0,0,0,0,0,21,0,26,0,0,0,0,0,86,26,5,0,8,3,0,0,0,0,0,0,20,0,56,0,0,0,0,0,TRUE,Redskins,Sunday,48,44,990000187,0,0,35,32,2017-09-17T00:00:00,2017-09-17T16:25:00,16336,35,32,16336
0,201710301,2017-09-25T20:30:00,1,2017,3,ARI,DAL,HOME,17,28,45,University of Phoenix Stadium,Dome,92,90,7,71.3,5.9,7,0,7,3,0,55,23,36:15:00,34,5,23,12,115,509,10.3,5,32,75,5.4,0,74,44,434,5,0,13.9,15,92.6,139.3,28,12,68.1,2,0,0,9,2,0,0,9,14,77,0,0,14,64,12,14,0,14,415,69.3,0,0,0,0,7,7,14,0,35,69,23:45,23,14,11,5,69,419,14.3,9,40,152,8.9,5,28,20,267,5,0,14.9,20.5,110.7,214,14,5,34,0,0,0,7,7,0,0,66,14,117,0,0,2,14,17,15,0,11,477,68.1,0,0,0,38.3,0,-9,-6,-8,35.4,40.3,11.1,153.3,0,14,9,12,73,31.3,12.5,9,9,7,0,0,5,5,0,0,0,0,0,5,2,0,5,9,5,61,0,0,12,9,7,0,0,9,9,0,0,0,0,0,0,0,0,9,66,2,28,0,0,51,9,2,0,0,0,0,0,0,0,0,0,9,0,32,0,0,0,0,0,75,15,14,0,14,0,0,0,0,0,0,0,32,0,28,0,0,0,0,0,TRUE,Cardinals,Monday,83,29,990000228,0,0,1,9,2017-09-25T00:00:00,2017-09-25T20:30:00,16355,1,9,16355
1,201710311,2017-09-24T13:00:00,1,2017,3,ATL,DET,AWAY,30,26,56,Ford Field,Dome,123,89,9,77.4,-4.6,7,13,3,7,0,49,54,32:35:00,40,14,23,5,100,656,10.1,7,43,231,12.7,2,54,37,425,5,7,12.1,17.6,105.2,115.8,14,9,68.1,0,0,0,9,5,0,0,58,12,104,0,0,5,26,14,14,0,5,140,69.8,7,0,-5,0,13,10,3,0,41,38,27:25:00,32,7,23,7,101,497,11.5,5,29,109,8.7,0,69,38,388,2,0,13.2,15.5,85.2,121.4,20,7,35.4,0,0,0,7,2,0,0,152,14,150,0,0,5,17,12,7,0,12,366,73.3,0,7,7,76.6,0,2,7,0,48.4,19.6,5.4,51,0,-2,-5,0,16.4,20.7,10.1,11,14,14,0,0,7,7,0,0,0,0,0,7,7,0,5,58,5,83,0,0,11,14,12,0,0,5,5,0,0,0,0,0,9,9,0,2,15,2,17,7,136,61,12,5,0,12,0,0,0,0,0,0,0,41,0,58,0,0,0,0,0,72,12,5,0,14,0,0,0,0,2,0,0,15,0,17,0,0,0,0,0,TRUE,Falcons,Sunday,57,72,990000213,0,0,2,11,2017-09-24T00:00:00,2017-09-24T13:00:00,16345,2,11,16345
2,201710315,2017-09-24T09:30:00,1,2017,3,BAL,JAX,AWAY,7,44,51,Wembley Stadium,Grass,92,61,7,58.3,-4.6,0,0,0,7,0,38,87,25:57:00,18,14,9,5,83,285,8,2,38,205,12.7,0,41,21,80,2,5,4.5,8.7,79.6,60.2,17,7,41.9,2,0,0,2,2,0,0,0,15,135,2,2,5,18,7,5,0,11,477,68.1,7,0,-5,10,13,14,7,0,52,7,34:03:00,37,11,20,9,104,629,14.1,12,54,254,11,2,51,31,374,9,0,11.3,18.7,92.9,188.5,18,7,38.3,5,5,153.3,14,9,0,0,34,14,107,0,0,0,0,12,12,0,7,230,76.6,0,7,7,153.3,0,-3,-5,-3,13.4,14,6.9,102.3,0,5,7,5,30.7,26.4,0,5,5,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,12,0,0,12,12,0,0,0,0,0,7,7,0,5,5,2,18,5,31,71,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,5,0,9,2,2,0,0,0,0,0,5,0,18,0,0,0,0,0,TRUE,Ravens,Sunday,44,51,990000199,0,0,3,15,2017-09-24T00:00:00,2017-09-24T09:30:00,16341,3,15,16341
3,201710304,2017-09-24T13:00:00,1,2017,3,BUF,DEN,HOME,26,16,42,Ralph Wilson Stadium,Artificial,130,123,9,61.3,8.2,0,13,7,6,0,46,40,30:26:00,25,9,17,2,97,417,10.1,5,51,115,5.4,0,40,31,302,5,0,11.7,15,117.9,189.2,25,14,57.5,0,0,0,7,5,0,0,54,12,106,0,0,9,25,14,9,0,12,346,69.3,0,5,5,3,10,3,0,0,44,52,29:34:00,32,11,15,9,101,561,12.9,2,35,170,11.3,2,61,37,391,0,5,15,16.2,92,88.6,21,14,65.8,5,0,0,7,2,0,0,25,15,121,0,0,7,9,12,12,0,7,192,63.9,5,0,-3,102.3,0,-3,-6,-2,26.7,21.5,13.3,51,0,5,9,2,37.1,40.9,10.7,11,12,7,0,0,5,5,0,0,0,0,0,9,9,0,5,31,5,63,5,23,12,9,5,0,0,2,2,0,0,0,0,0,7,7,0,2,25,7,124,0,0,71,21,7,0,14,0,0,0,0,0,0,0,26,0,35,0,0,0,0,0,77,18,9,0,7,0,0,0,0,0,0,0,25,0,55,0,0,0,0,0,TRUE,Bills,Sunday,46,66,990000206,0,0,4,10,2017-09-24T00:00:00,2017-09-24T13:00:00,16342,4,10,16342
4,201710305,2017-09-24T13:00:00,1,2017,3,CAR,NO,HOME,13,34,47,Bank of America Stadium,Grass,129,110,14,71.3,-7.7,3,3,7,0,0,43,78,28:51:00,28,17,11,0,90,442,11.5,2,34,202,14.1,2,51,29,239,0,7,11,12.6,88.3,48.9,21,11,76.6,0,0,0,5,2,0,0,18,2,12,0,0,9,43,9,9,0,7,198,65.9,7,0,-5,7,10,7,10,0,48,14,31:09:00,32,14,18,0,87,555,15,9,41,228,12.9,2,44,34,327,7,0,11.2,14.9,116.4,199.9,18,14,76.6,0,0,0,7,5,0,0,75,2,15,0,0,2,11,12,9,0,7,230,76.6,0,7,7,76.6,0,-2,0,-5,22.7,20.4,10.8,102.3,0,2,0,7,27.9,20.7,7.8,9,9,9,0,0,2,2,0,0,0,0,0,5,5,0,5,18,2,46,0,0,14,14,12,0,0,9,9,0,0,0,0,0,7,5,0,2,18,0,0,7,57,49,43,2,0,2,0,0,0,0,0,0,0,14,0,46,0,0,0,0,0,49,43,9,0,14,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,TRUE,Panthers,Sunday,57,46,990000212,0,0,5,22,2017-09-24T00:00:00,2017-09-24T13:00:00,16343,5,22,16343
5,201710306,2017-09-24T13:00:00,1,2017,3,CHI,PIT,HOME,23,17,40,Soldier Field,Grass,126,98,12,66.7,10.7,7,10,0,0,6,51,90,33:59:00,28,20,9,2,95,469,11.5,7,58,340,13.6,5,34,23,129,2,2,8.9,13.2,104.6,108.9,18,9,51,0,0,0,9,7,0,0,0,15,112,2,2,5,26,14,5,0,14,409,68.2,5,5,0,0,7,7,3,0,41,52,27:34:00,29,14,17,5,90,432,11.3,5,26,107,9.6,2,60,34,325,2,0,12.7,14.7,86.5,123.1,17,9,55.8,0,0,0,9,5,0,0,23,14,61,5,5,7,35,7,14,0,12,311,62.2,5,5,0,115,0,7,-6,2,18.1,21.9,8.3,76.6,0,-5,9,-2,24.2,19.2,10.9,7,5,5,0,0,5,5,0,0,0,0,0,5,2,0,2,0,7,106,0,0,12,9,5,0,0,5,5,0,0,0,0,0,5,2,2,7,23,2,37,2,0,51,15,7,0,11,2,5,0,0,0,2,0,0,0,44,0,0,0,0,0,75,14,5,0,12,5,2,0,0,0,0,0,23,0,37,0,0,0,0,0,TRUE,Bears,Sunday,37,64,990000202,0,0,6,28,2017-09-24T00:00:00,2017-09-24T13:00:00,16344,6,28,16344
6,201710312,2017-09-24T16:25:00,1,2017,3,CIN,GB,AWAY,24,27,51,Lambeau Field,Grass,115,83,20,72.8,10.7,7,14,0,3,0,52,26,34:17:00,32,14,20,5,92,461,11.8,7,46,169,8.7,0,41,32,293,5,0,10.9,14,119.3,185.2,18,9,51,0,0,0,5,5,0,0,162,11,104,2,2,7,32,17,14,0,14,454,75.6,2,2,0,7,0,7,10,3,44,32,29:21:00,34,9,23,7,100,527,12.5,7,26,98,8.9,0,64,43,429,7,2,10.3,15.3,102.3,152.2,23,11,71.6,0,0,0,12,7,0,0,107,9,51,0,0,14,51,12,15,0,14,454,75.6,2,2,0,153.3,0,14,-6,7,54.1,35.1,10,92,0,-9,9,-5,51,25.6,19.2,12,9,9,0,0,7,7,0,0,0,0,0,5,2,0,12,48,2,31,2,115,14,14,12,0,0,7,7,0,0,0,0,0,5,5,0,12,107,0,0,0,0,63,32,14,0,2,0,0,0,0,2,0,0,31,0,31,0,0,0,0,0,69,26,7,0,0,0,2,0,0,0,0,0,51,0,0,0,0,0,0,0,TRUE,Bengals,Sunday,46,74,990000221,0,0,7,12,2017-09-24T00:00:00,2017-09-24T16:25:00,16352,7,12,16352
7,201710314,2017-09-24T13:00:00,1,2017,3,CLE,IND,AWAY,28,31,59,Lucas Oil Stadium,Dome,123,92,14,64.4,-1.5,0,14,0,14,0,40,51,26:33:00,38,11,20,12,106,530,11.8,9,32,170,12.5,5,72,34,360,5,7,11.8,16.4,71.7,75.9,20,12,59,0,0,0,12,9,0,0,0,15,173,0,0,2,11,11,11,0,11,532,76,7,2,-3,7,21,0,3,0,51,41,33:27:00,25,14,11,7,97,514,12.5,9,55,141,6.1,7,37,26,373,2,0,15.5,21.9,108.5,179.7,26,12,72.2,0,0,0,9,7,0,0,86,17,152,2,2,7,25,14,7,0,11,491,70.1,2,7,5,122.6,0,-3,9,5,29.7,39.7,2.1,115,0,5,-6,-3,21.9,28.8,17,12,9,7,0,0,9,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,14,14,0,0,9,9,0,0,0,0,0,2,2,0,7,25,0,0,7,61,55,43,7,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,25,2,0,15,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,TRUE,Browns,Sunday,74,41,990000207,0,0,8,14,2017-09-24T00:00:00,2017-09-24T13:00:00,16346,8,14,16346
8,201710301,2017-09-25T20:30:00,1,2017,3,DAL,ARI,AWAY,28,17,45,University of Phoenix Stadium,Dome,92,90,7,71.3,-3.8,0,7,7,14,0,35,69,23:45,23,14,11,5,69,419,14.3,9,40,152,8.9,5,28,20,267,5,0,14.9,20.5,110.7,214,14,5,34,0,0,0,7,7,0,0,66,14,117,0,0,2,14,17,15,0,11,477,68.1,0,0,0,7,0,7,3,0,55,23,36:15:00,34,5,23,12,115,509,10.3,5,32,75,5.4,0,74,44,434,5,0,13.9,15,92.6,139.3,28,12,68.1,2,0,0,9,2,0,0,9,14,77,0,0,14,64,12,14,0,14,415,69.3,0,0,0,153.3,0,14,9,12,73,31.3,5.3,38.3,0,-9,-6,-8,35.4,40.3,17,12,9,7,0,0,9,9,0,0,0,0,0,0,0,0,9,66,2,28,0,0,9,9,7,0,0,5,5,0,0,0,0,0,5,2,0,5,9,5,61,0,0,75,15,14,0,14,0,0,0,0,0,0,0,32,0,28,0,0,0,0,0,51,9,2,0,0,0,0,0,0,0,0,0,9,0,32,0,0,0,0,0,TRUE,Cowboys,Monday,29,83,990000227,0,0,9,1,2017-09-25T00:00:00,2017-09-25T20:30:00,16355,9,1,16355
9,201710304,2017-09-24T13:00:00,1,2017,3,DEN,BUF,AWAY,16,26,42,Ralph Wilson Stadium,Artificial,130,123,9,61.3,-5.4,3,10,3,0,0,44,52,29:34:00,32,11,15,9,101,561,12.9,2,35,170,11.3,2,61,37,391,0,5,15,16.2,92,88.6,21,14,65.8,5,0,0,7,2,0,0,25,15,121,0,0,7,9,12,12,0,7,192,63.9,5,0,-3,0,13,7,6,0,46,40,30:26:00,25,9,17,2,97,417,10.1,5,51,115,5.4,0,40,31,302,5,0,11.7,15,117.9,189.2,25,14,57.5,0,0,0,7,5,0,0,54,12,106,0,0,9,25,14,9,0,12,346,69.3,0,5,5,51,0,5,9,2,37.1,40.9,7,102.3,0,-3,-6,-2,26.7,21.5,20.4,12,9,5,0,0,2,2,0,0,0,0,0,7,7,0,2,25,7,124,0,0,11,12,7,0,0,5,5,0,0,0,0,0,9,9,0,5,31,5,63,5,23,77,18,9,0,7,0,0,0,0,0,0,0,25,0,55,0,0,0,0,0,71,21,7,0,14,0,0,0,0,0,0,0,26,0,35,0,0,0,0,0,TRUE,Broncos,Sunday,66,46,990000205,0,0,10,4,2017-09-24T00:00:00,2017-09-24T13:00:00,16342,10,4,16342
10,201710311,2017-09-24T13:00:00,1,2017,3,DET,ATL,HOME,26,30,56,Ford Field,Dome,123,89,9,77.4,7.1,0,13,10,3,0,41,38,27:25:00,32,7,23,7,101,497,11.5,5,29,109,8.7,0,69,38,388,2,0,13.2,15.5,85.2,121.4,20,7,35.4,0,0,0,7,2,0,0,152,14,150,0,0,5,17,12,7,0,12,366,73.3,0,7,7,7,13,3,7,0,49,54,32:35:00,40,14,23,5,100,656,10.1,7,43,231,12.7,2,54,37,425,5,7,12.1,17.6,105.2,115.8,14,9,68.1,0,0,0,9,5,0,0,58,12,104,0,0,5,26,14,14,0,5,140,69.8,7,0,-5,51,0,-2,-5,0,16.4,20.7,4.3,76.6,0,2,7,0,48.4,19.6,12.7,11,14,12,0,0,5,5,0,0,0,0,0,9,9,0,2,15,2,17,7,136,11,14,14,0,0,7,7,0,0,0,0,0,7,7,0,5,58,5,83,0,0,72,12,5,0,14,0,0,0,0,2,0,0,15,0,17,0,0,0,0,0,61,12,5,0,12,0,0,0,0,0,0,0,41,0,58,0,0,0,0,0,TRUE,Lions,Sunday,72,57,990000214,0,0,11,2,2017-09-24T00:00:00,2017-09-24T13:00:00,16345,11,2,16345
11,201710312,2017-09-24T16:25:00,1,2017,3,GB,CIN,HOME,27,24,51,Lambeau Field,Grass,115,83,20,72.8,-10.7,7,0,7,10,3,44,32,29:21:00,34,9,23,7,100,527,12.5,7,26,98,8.9,0,64,43,429,7,2,10.3,15.3,102.3,152.2,23,11,71.6,0,0,0,12,7,0,0,107,9,51,0,0,14,51,12,15,0,14,454,75.6,2,2,0,7,14,0,3,0,52,26,34:17:00,32,14,20,5,92,461,11.8,7,46,169,8.7,0,41,32,293,5,0,10.9,14,119.3,185.2,18,9,51,0,0,0,5,5,0,0,162,11,104,2,2,7,32,17,14,0,14,454,75.6,2,2,0,92,0,-9,9,-5,51,25.6,12.5,153.3,0,14,-6,7,54.1,35.1,15.3,14,14,12,0,0,7,7,0,0,0,0,0,5,5,0,12,107,0,0,0,0,12,9,9,0,0,7,7,0,0,0,0,0,5,2,0,12,48,2,31,2,115,69,26,7,0,0,0,2,0,0,0,0,0,51,0,0,0,0,0,0,0,63,32,14,0,2,0,0,0,0,2,0,0,31,0,31,0,0,0,0,0,TRUE,Packers,Sunday,74,46,990000222,0,0,12,7,2017-09-24T00:00:00,2017-09-24T16:25:00,16352,12,7,16352
12,201710321,2017-09-24T13:00:00,1,2017,3,HOU,NE,AWAY,33,36,69,Gillette Stadium,Grass,113,83,9,68.2,20.7,10,10,7,6,0,51,58,33:38:00,35,11,20,7,103,639,14.6,7,49,192,9.2,0,51,34,448,5,5,13.5,20.4,102.3,137.1,21,14,65.8,0,0,0,7,2,0,0,31,15,92,0,0,5,14,14,12,0,9,359,89.7,5,2,-2,7,14,7,8,0,40,34,26:22:00,32,2,25,9,92,607,10.1,12,31,90,7.1,0,54,38,517,12,0,14.7,20.7,109.5,216.6,20,14,70.8,0,0,0,5,5,0,0,159,12,106,2,2,12,63,11,7,0,14,417,69.4,2,5,2,51,0,5,12,7,61.3,34.5,5.7,153.3,0,-3,-8,-5,14.4,30.7,19.2,12,11,14,0,0,7,7,0,0,0,0,0,9,9,0,7,31,9,115,0,0,14,9,5,0,0,9,9,0,5,2,0,0,0,0,0,5,81,5,67,5,78,67,23,12,0,7,9,2,0,2,0,0,0,14,0,35,0,0,0,0,0,81,23,5,0,9,2,0,0,0,0,0,0,51,0,37,0,0,0,0,0,TRUE,Texans,Sunday,54,61,990000215,0,0,13,21,2017-09-24T00:00:00,2017-09-24T13:00:00,16348,13,21,16348
13,201710314,2017-09-24T13:00:00,1,2017,3,IND,CLE,HOME,31,28,59,Lucas Oil Stadium,Dome,123,92,14,64.4,2.4,7,21,0,3,0,51,41,33:27:00,25,14,11,7,97,514,12.5,9,55,141,6.1,7,37,26,373,2,0,15.5,21.9,108.5,179.7,26,12,72.2,0,0,0,9,7,0,0,86,17,152,2,2,7,25,14,7,0,11,491,70.1,2,7,5,0,14,0,14,0,40,51,26:33:00,38,11,20,12,106,530,11.8,9,32,170,12.5,5,72,34,360,5,7,11.8,16.4,71.7,75.9,20,12,59,0,0,0,12,9,0,0,0,15,173,0,0,2,11,11,11,0,11,532,76,7,2,-3,115,0,5,-6,-3,21.9,28.8,11.1,122.6,0,-3,9,5,29.7,39.7,4.9,14,14,14,0,0,9,9,0,0,0,0,0,2,2,0,7,25,0,0,7,61,12,9,7,0,0,9,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48,25,2,0,15,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,55,43,7,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,Colts,Sunday,41,74,990000208,0,0,14,8,2017-09-24T00:00:00,2017-09-24T13:00:00,16346,14,8,16346
14,201710315,2017-09-24T09:30:00,1,2017,3,JAX,BAL,HOME,44,7,51,Wembley Stadium,Grass,92,61,7,58.3,7.1,10,13,14,7,0,52,7,34:03:00,37,11,20,9,104,629,14.1,12,54,254,11,2,51,31,374,9,0,11.3,18.7,92.9,188.5,18,7,38.3,5,5,153.3,14,9,0,0,34,14,107,0,0,0,0,12,12,0,7,230,76.6,0,7,7,0,0,0,7,0,38,87,25:57:00,18,14,9,5,83,285,8,2,38,205,12.7,0,41,21,80,2,5,4.5,8.7,79.6,60.2,17,7,41.9,2,0,0,2,2,0,0,0,15,135,2,2,5,18,7,5,0,11,477,68.1,7,0,-5,102.3,0,5,7,5,30.7,26.4,0,153.3,0,-3,-5,-3,13.4,14,10.6,14,12,12,0,0,12,12,0,0,0,0,0,7,7,0,5,5,2,18,5,31,5,5,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,5,0,9,2,2,0,0,0,0,0,5,0,18,0,0,0,0,0,71,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,Jaguars,Sunday,51,44,990000200,0,0,15,3,2017-09-24T00:00:00,2017-09-24T09:30:00,16341,15,3,16341
